Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1685.194424715283,0.01847954810275271,-10.27655069245301,-68.0339511297599
1704.827071090999,0.01931267661297787,-11.00288014555428,-69.02319662896775
1724.688439326971,0.01935318034749818,-11.812936031509,-69.92212002550265
1744.781194050695,0.01993107761687428,-12.72149818717266,-70.52632620077608
1765.108030932786,0.0190372442662708,-13.7490589911533,-71.11981227353189
1785.671677048631,0.01937257139722831,-14.92469402373337,-71.50202493522976
1806.474891244257,0.0198632872818259,-16.29300193844526,-71.51045886545199
1827.520464506464,0.01931070099075823,-17.93724635548591,-70.89399009866381
1848.811220337265,0.01891385071906479,-19.94497900674626,-69.15521784864923
1870.35001513269,0.0198236128057921,-22.52859309578159,-65.0513398892576
1892.139738566008,0.01990573302850779,-25.95824701383102,-55.33891756825233
1914.183313975404,0.02043325700802565,-30.21842438627546,-28.51254549377353
1936.483698756184,0.01995106675041244,-30.57711503650572,23.22992499857612
1959.043884757536,0.01960994989979988,-26.43483973180806,52.96643139493082
1981.866898683927,0.02088685379632604,-22.89322962575355,63.84628770459561
2004.955802501166,0.01992977014570087,-20.25304386246903,68.29203839677973
2028.313693847202,0.02076455010074878,-18.20800683663538,70.23827135459484
2051.943706447707,0.02002309290360982,-16.54053116258827,70.97166822431612
2075.849010536504,0.02001856496459498,-15.16635724545023,71.04375715914662
2100.032813280884,0.02018674341656392,-13.98596526000785,70.68358615566349
2124.498359211888,0.01998505460733235,-12.96481088157961,70.03079855571252
2149.248930659596,0.0198109528518226,-12.07416476408138,69.03407848949659
2174.287848193491,0.01925276345382239,-11.27189807737839,68.09323806092581
2199.618471067948,0.02049161673925907,-10.55745974434606,67.1045751407591
2225.244197672916,0.02091399552079348,-9.906301343313416,66.08819702066715
2251.168465989853,0.02024897594403725,-9.318804507189473,65.04944336424506
2277.39475405297,0.02080586191828413,-8.779756337649937,63.99456253353328
2303.926580415845,0.02038823845906787,-8.284304159538667,62.89898927702183
2330.767504623484,0.01998995390494875,-7.828837741512822,61.83088677918538
2357.921127689863,0.02097020414199245,-7.411548034692711,60.76400394881102
2385.391092581056,0.02130167289010663,-7.021735966206922,59.6837357021077
2413.181084703976,0.02082464726208503,-6.660907125846293,58.62649634879924
2441.294832400812,0.0225962351930614,-6.325317827009098,57.57172129851901
2469.73610744923,0.02240862544453223,-6.012214957554689,56.53098356249738
2498.5087255684,0.02251985576286241,-5.720534683464908,55.51094935497781
2527.616546930919,0.02276727630155097,-5.446934083950795,54.50235273558685
2557.063476680694,0.02367815095272036,-5.192097906020473,53.50064402977886
2586.853465456863,0.02315428205502214,-4.950769906739009,52.52926729435558
2616.990509923818,0.02351050893095654,-4.725139262230263,51.55354615828989
2647.478653307404,0.02335461917606308,-4.514826958683715,50.6114940496999
2678.32198593736,0.02326896436850667,-4.314131411275878,49.6851926011897
2709.524645796087,0.02414998977625863,-4.126178241118565,48.78732035265523
2741.090819073801,0.02470411831130918,-3.95033152365411,47.88819965312307
2773.024740730164,0.02410505530586579,-3.78250799411436,47.01899365251529
2805.330695062445,0.02505633660862641,-3.625831041369008,46.1583114959762
2838.013016280312,0.02504924963131754,-3.475608261998838,45.33132095922262
2871.076089087311,0.02612433098798212,-3.335966067341812,44.5145175044134
2904.524349269127,0.02652395196595195,-3.201258158707166,43.71940083965502
2938.362284288698,0.02635003084162344,-3.073933693701925,42.93337558549507
