Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
772.1410864307626,0.01773869761178261,-1.442691625422788,-45.0746973548498
796.2143411069947,0.01737485654656067,-1.559702266446699,-46.82094740883454
821.0381342546157,0.01626907083646744,-1.6880751885474,-48.65274419737446
846.6358656176418,0.01486842181479356,-1.829137519380077,-50.58172909702249
873.0316644803322,0.01477965764193541,-1.984800730112816,-52.61871052688856
900.2504124122673,0.01327237086541536,-2.157131544651814,-54.76496853803739
928.3177667225555,0.01226377535320871,-2.348550539513941,-57.02731128787698
957.260184645277,0.01157355479759786,-2.560268085202444,-59.41119944547074
987.1049482789613,0.01083899912304945,-2.796941250891475,-61.94859275450244
1017.880190303618,0.01012966522905921,-3.061171522960473,-64.63204733159991
1049.614920499545,0.009684766641210599,-3.358516144349837,-67.46813686035618
1082.339053092928,0.008363232749462947,-3.690010804504285,-70.48839904854077
1116.083434953993,0.007766863349220099,-4.064512448086878,-73.68787777845422
1150.879874674314,0.007160960247250133,-4.489374487081697,-77.08768021432314
1186.761172550656,0.007035158171942529,-4.970637801590226,-80.69708024067072
1223.761151503644,0.006237126551576897,-5.519470924620712,-84.52807766161285
1261.914688960387,0.006418406978260396,-6.148352159751332,-88.61142179113465
1301.257749731115,0.00626957234275177,-6.869616142735699,-92.91273187885196
1341.827419910822,0.006062380592245318,-7.703649974689313,-97.48894419893327
1383.661941837873,0.006446978519237287,-8.670055520714774,-102.3242039778987
1426.800750142513,0.006294671259690358,-9.79593517636615,-107.4022061192219
1471.284508919283,0.007187323518002992,-11.11942254110653,-112.7288846353862
1517.155150058367,0.006381855456448491,-12.68171788055101,-118.2586957061504
1564.455912772005,0.007231013482639175,-14.54187214628846,-123.9682464330625
1613.231384353227,0.007732825967233844,-16.78568087163007,-129.7498057658348
1663.527542205342,0.007411634676815986,-19.54476568787753,-135.4593570452507
1715.391797181788,0.006550155782528906,-23.03101969711733,-140.7133122459528
1768.8730382772,0.006183808978552256,-27.68189811300917,-144.9442960208468
1824.021678711819,0.005366040358363661,-34.11190855765884,-146.9277647692645
1880.889703452704,0.004315493830651066,-44.92159665168265,-136.0893352469499
1939.530718216499,0.00379140268586519,-57.15987772979197,-30.73365565805206
2000,0.002497024611866749,-49.24304842344351,135.7224510285055
2062.354549186111,0.001558488576932855,-35.3606623244799,148.7562217765241
2126.653143274322,0.001411834956928037,-28.13784746320027,146.1297913228708
2192.95639228637,0.001623683349393597,-23.21008441579643,140.8406396747341
2261.326795899277,0.001834878097849167,-19.58532723250168,135.0439632684704
2331.828802359663,0.001260776293784516,-16.76842195793591,129.1054463617037
2404.528869234826,0.001853103429050574,-14.50782893209011,123.1845875709431
2479.495526057888,0.002727871761920926,-12.65715673071204,117.4617069908941
2556.799438926048,0.003169000184408151,-11.11515031188759,111.9640581979373
2636.513477112815,0.005003113323195323,-9.819700918539491,106.7488310907825
2718.712781757051,0.004018633875413758,-8.715750224609861,101.7695803332767
2803.47483669354,0.004070540398197149,-7.771626156873864,97.07629537829116
2890.879541491854,0.004374911387786996,-6.958185198484078,92.66294251631859
2981.009286772392,0.003416432682210939,-6.252098511080391,88.47572798004524
3073.949031870544,0.004069852845372239,-5.637392435301319,84.54058963748865
3169.786384922227,0.002548167029764979,-5.09697260496098,80.83962442506277
3268.611685446275,0.0003099865811826764,-4.621901092916916,77.34698078353327
3370.518089501502,-0.002186570295154413,-4.200612825449504,74.05738682452461
3475.601657498751,-0.003722127688612622,-3.826631040493479,70.95227683047455
3583.961444750668,-0.005392228170970344,-3.495017682548467,68.01557472303645
3695.699594844581,-0.00961864756184185,-3.194601819460904,65.25823986374678
3810.921435926495,-0.01078931888791207,-2.929477254100393,62.63864638997185
3929.735579986934,-0.01442421993530794,-2.687392669498116,60.16020910212668
4052.254025242287,-0.0178553092613249,-2.469863181545888,57.79651848512823
4178.59226170808,-0.02139080940639435,-2.27462706314746,55.5738150168483
4308.869380063767,-0.02502627351465944,-2.094354980310686,53.45205952630516
4443.208183911624,-0.02932824897978748,-1.931448788464656,51.44052559051124
4581.735305535547,-0.03272809614848709,-1.7826028666554,49.53708643849294
4724.581325268923,-0.03774709362080374,-1.6450647191402,47.70309083165523
4871.880894584054,-0.04398599849180903,-1.520208467393589,45.96657245410115
5023.77286301916,-0.04423261983239586,-1.406647561564041,44.29554445818417
5180.400409062648,-0.04882947438309398,-1.299711973605544,42.71354554010115
5341.911175117971,-0.05386167480584836,-1.199532889924832,41.19633893604856
5508.457406676333,-0.0580688192395198,-1.107999861896481,39.74563348425787
5680.196095828431,-0.06186258031047621,-1.02438141859779,38.35211470998804
5857.289129250471,-0.0665719042769928,-0.9456451876951546,37.0183228900178
6039.903440804032,-0.06993727494735741,-0.8714341183213014,35.74473274944776
6228.211168893519,-0.07511870851714007,-0.8003888361857547,34.52416405397571
6422.389818729645,-0.07785142521503015,-0.7339029312062308,33.35096526967193
6622.622429651822,-0.08004563311977338,-0.6710357385567411,32.22632727618159
6829.097747667205,-0.0848131707938708,-0.6107110352928541,31.14638654072147
7042.010403369038,-0.08851342419900826,-0.5519346910327706,30.11127521343596
7261.561095402029,-0.09205963119517177,-0.4948781018727682,29.12052564416292
7487.956779647621,-0.1035251146028941,-0.4363288224704415,28.18373608148559
7721.410864307626,-0.1081809532253668,-0.3841273056874623,27.30872145781269
7962.143411069947,-0.1034631859153377,-0.3437501669044014,26.39281729876815
8210.381342546158,-0.105201088380058,-0.3064450012826045,25.51446750671124
8466.358656176419,-0.1113493183745101,-0.2710228230867675,24.66080128177348
8730.316644803317,-0.120638909023504,-0.2378739317908582,23.83335356717814
9002.504124122674,-0.1156003477299556,-0.2067915346673564,23.03179009759584
9283.17766722556,-0.1173518839821029,-0.1794905245731208,22.25553153247766
9572.601846452764,-0.1305198331021054,-0.1535905668657515,21.49676488470229
9871.049482789613,-0.1236180497805452,-0.1289255253353032,20.77747290031333
10178.80190303618,-0.1272443935926339,-0.1056473594252722,20.0691676674277
10496.14920499545,-0.1302596620145137,-0.08342949726186052,19.39024677708335
10823.39053092927,-0.1304105908141118,-0.06380608566043963,18.71280883695363
11160.83434953993,-0.1424729167232022,-0.04567677833798194,18.07032537095713
11508.79874674314,-0.1353779281506877,-0.02766473423443986,17.44640963636694
11867.61172550656,-0.1479928730633624,-0.01090502948930868,16.83220570595277
12237.61151503644,-0.1391293281184227,0.004360358467796152,16.23791163691442
12619.14688960387,-0.1490752455037519,0.01632674466136473,15.6734401980416
13012.57749731114,-0.1405145481705561,0.03211151969573007,15.11929506262996
13418.27419910822,-0.1574597815817236,0.0451861456885145,14.56630741853731
13836.61941837873,-0.14430480384724,0.05524977760103516,14.0429242719002
14268.00750142512,-0.148082711759749,0.06848330363231803,13.52826177786545
14712.84508919283,-0.1469543680276536,0.07944118366663122,13.03550514990469
15171.55150058367,-0.147173566887533,0.08802598795017656,12.54307545623604
15644.55912772005,-0.1504230054510917,0.09775292422477555,12.05610292531283
16132.31384353227,-0.1498685478398066,0.1072617816246711,11.59380834448866
16635.27542205342,-0.1532616281951238,0.1154404629349841,11.14924248130503
17153.91797181788,-0.1514549657071567,0.1236693188378995,10.70688958405572
17688.730382772,-0.1562140617351117,0.1296654330065058,10.2680144727093
18240.21678711819,-0.1604647915433066,0.1370696637926594,9.851451870137453
18808.89703452704,-0.1535848677705721,0.1438584154019798,9.441842076165219
19395.30718216498,-0.167053926005944,0.1499163278418488,9.025257723027778
20000,-0.1586788570887118,0.1563409026991288,8.630248837816801
